Date, Open, High, Low, Close, Volume,Name
1/15/2024,44.39,44.39,44.39,44.39,25107772.24,ZENITHBANK
1/12/2024,42.85,42.85,42.85,42.85,27077947.94,ZENITHBANK
1/11/2024,43.35,43.35,43.35,43.35,45779831.08,ZENITHBANK
1/10/2024,42.5,42.5,42.5,42.5,55697065.79,ZENITHBANK
1/9/2024,47.19,47.19,47.19,47.19,45722557.52,ZENITHBANK
1/8/2024,42.9,42.9,42.9,42.9,15663938,ZENITHBANK
1/5/2024,41.85,41.85,41.85,41.85,20166647.83,ZENITHBANK
1/4/2024,40.86,40.86,40.86,40.86,29398583.75,ZENITHBANK
1/3/2024,40.51,40.51,40.51,40.51,20885541.68,ZENITHBANK
1/2/2024,38.86,38.86,38.86,38.86,11066629.56,ZENITHBANK
12/29/2023,38.52,38.52,38.52,38.52,28979592.86,ZENITHBANK
12/28/2023,38.07,38.07,38.07,38.07,28034150.64,ZENITHBANK
12/27/2023,37.87,37.87,37.87,37.87,15512821.46,ZENITHBANK
12/22/2023,37.77,37.77,37.77,37.77,26387230.26,ZENITHBANK
12/21/2023,38.52,38.52,38.52,38.52,14446646.58,ZENITHBANK
12/20/2023,38.37,38.37,38.37,38.37,24122431,ZENITHBANK
12/19/2023,37.62,37.62,37.62,37.62,22040204.88,ZENITHBANK
12/18/2023,36.97,36.97,36.97,36.97,17212895.05,ZENITHBANK
12/15/2023,36.97,36.97,36.97,36.97,24789814.37,ZENITHBANK
12/14/2023,36.97,36.97,36.97,36.97,37420121.27,ZENITHBANK
12/13/2023,36.27,36.27,36.27,36.27,44938172.48,ZENITHBANK
12/12/2023,35.38,35.38,35.38,35.38,23072411.41,ZENITHBANK
12/11/2023,35.38,35.38,35.38,35.38,12730657.54,ZENITHBANK
12/8/2023,34.88,34.88,34.88,34.88,19058536.83,ZENITHBANK
12/7/2023,35.13,35.13,35.13,35.13,31730739.7,ZENITHBANK
12/6/2023,35.97,35.97,35.97,35.97,38750095.31,ZENITHBANK
12/5/2023,34.78,34.78,34.78,34.78,15528385.69,ZENITHBANK
12/4/2023,34.73,34.73,34.73,34.73,16219012.05,ZENITHBANK
12/1/2023,34.88,34.88,34.88,34.88,8881724.673,ZENITHBANK
11/30/2023,33.93,33.93,33.93,33.93,16013104.6,ZENITHBANK
11/29/2023,34.88,34.88,34.88,34.88,9452624.866,ZENITHBANK
11/28/2023,35.03,35.03,35.03,35.03,10229432.5,ZENITHBANK
11/27/2023,35.18,35.18,35.18,35.18,12959805.97,ZENITHBANK
11/24/2023,34.58,34.58,34.58,34.58,22658307.54,ZENITHBANK
11/23/2023,33.38,33.38,33.38,33.38,20786056.04,ZENITHBANK
11/22/2023,33.28,33.28,33.28,33.28,14415267.25,ZENITHBANK
11/21/2023,33.08,33.08,33.08,33.08,8811359.499,ZENITHBANK
11/20/2023,33.03,33.03,33.03,33.03,15219057.9,ZENITHBANK
11/17/2023,33.28,33.28,33.28,33.28,7409175.858,ZENITHBANK
11/16/2023,33.38,33.38,33.38,33.38,10462785.58,ZENITHBANK
11/15/2023,33.63,33.63,33.63,33.63,10459825.26,ZENITHBANK
11/14/2023,34.28,34.28,34.28,34.28,3868097.647,ZENITHBANK
11/13/2023,33.38,33.38,33.38,33.38,4384036.337,ZENITHBANK
11/10/2023,32.93,32.93,32.93,32.93,10111902.99,ZENITHBANK
11/9/2023,32.93,32.93,32.93,32.93,20603098.56,ZENITHBANK
11/8/2023,33.08,33.08,33.08,33.08,5137189.556,ZENITHBANK
11/7/2023,33.18,33.18,33.18,33.18,13139431.84,ZENITHBANK
11/6/2023,33.48,33.48,33.48,33.48,9372911.119,ZENITHBANK
11/3/2023,33.88,33.88,33.88,33.88,8192041.604,ZENITHBANK
11/2/2023,33.88,33.88,33.88,33.88,13730681.94,ZENITHBANK
11/1/2023,34.28,34.28,34.28,34.28,14120319.56,ZENITHBANK
10/31/2023,33.03,33.03,33.03,33.03,30003953.04,ZENITHBANK
10/30/2023,33.38,33.38,33.38,33.38,24506770.16,ZENITHBANK
10/27/2023,33.18,33.18,33.18,33.18,6538281.393,ZENITHBANK
10/26/2023,32.98,32.98,32.98,32.98,6903316.287,ZENITHBANK
10/25/2023,33.23,33.23,33.23,33.23,16707573.35,ZENITHBANK
10/24/2023,33.43,33.43,33.43,33.43,9406673.758,ZENITHBANK
10/23/2023,33.13,33.13,33.13,33.13,16220527.33,ZENITHBANK
10/20/2023,32.93,32.93,32.93,32.93,18085997.2,ZENITHBANK
10/19/2023,33.03,33.03,33.03,33.03,4356286.649,ZENITHBANK
10/18/2023,33.28,33.28,33.28,33.28,8308686.03,ZENITHBANK
10/17/2023,32.89,32.89,32.89,32.89,15497277.3,ZENITHBANK
10/16/2023,32.04,32.04,32.04,32.04,7730306.777,ZENITHBANK
10/13/2023,31.89,31.89,31.89,31.89,13031877.09,ZENITHBANK
10/12/2023,31.89,31.89,31.89,31.89,20553454.59,ZENITHBANK
10/11/2023,31.49,31.49,31.49,31.49,32386292.85,ZENITHBANK
10/10/2023,31.69,31.69,31.69,31.69,11306274.55,ZENITHBANK
10/9/2023,31.84,31.84,31.84,31.84,7786168.417,ZENITHBANK
