Date, Open, High, Low, Close, Volume,Name
9/14/2023,15.5,15.95,15.25,15.5,15168100,SCOM
9/13/2023,15.4,15.75,14.9,15.3,8023600,SCOM
9/12/2023,16,16,15.25,15.35,1665700,SCOM
9/11/2023,16,16,15.5,15.75,10124400,SCOM
9/8/2023,15.3,16.2,15.3,15.5,8584700,SCOM
9/7/2023,15.3,15.45,15.2,15.25,1374300,SCOM
9/6/2023,15.2,15.3,15.05,15.1,23586000,SCOM
9/5/2023,15.4,15.4,15.05,15.1,11102200,SCOM
9/4/2023,15.3,15.3,15,15.1,802900,SCOM
9/1/2023,15.4,15.4,14.9,15.1,2761200,SCOM
8/31/2023,15.7,15.7,15.2,15.4,1497600,SCOM
8/30/2023,15.5,15.7,15.4,15.5,5767600,SCOM
8/29/2023,15.5,15.5,15.35,15.45,1522500,SCOM
8/28/2023,15.5,15.5,15.4,15.45,3574900,SCOM
8/25/2023,15.75,15.75,15.3,15.5,671600,SCOM
8/24/2023,16,16,15.7,15.75,520900,SCOM
8/23/2023,15.85,15.95,15.2,15.55,3907600,SCOM
8/22/2023,15.9,16,15.8,15.9,1019800,SCOM
8/21/2023,16,16.25,15.85,15.95,975600,SCOM
8/18/2023,16,16.25,15.95,16,1575200,SCOM
8/17/2023,16,16.3,15.6,15.95,7023200,SCOM
8/16/2023,15.95,15.95,15,15,30962801,SCOM
8/15/2023,16,16,15.8,15.9,2795500,SCOM
8/14/2023,16.2,16.2,15.5,15.9,5431200,SCOM
8/11/2023,16,16.3,16,16.05,5178900,SCOM
8/10/2023,16.6,16.6,16,16.15,1236200,SCOM
8/9/2023,16.5,16.5,16.1,16.35,308100,SCOM
8/8/2023,16.95,16.95,16,16.4,4449000,SCOM
8/7/2023,17,17,16.65,16.75,599700,SCOM
8/4/2023,17,17,16.75,16.8,597400,SCOM
8/3/2023,16.85,16.9,16.7,16.8,1753000,SCOM
8/2/2023,17.5,17.5,16.75,16.9,946700,SCOM
8/1/2023,16.6,17.6,16.6,17.35,3925500,SCOM
7/31/2023,17,17.3,16.6,16.9,558800,SCOM
