Date, Open, High, Low, Close, Volume,Name
2/19/2024,32970,33810,32750,33433,641916,ANG
2/16/2024,32700,32817,32070,32544,1178445,ANG
2/15/2024,31700,32852,31001,32852,957788,ANG
2/14/2024,32999,32999,31694,31700,2505811,ANG
2/13/2024,33300,33786,32422,32500,1455892,ANG
2/12/2024,33500,34001,32696,32850,1097519,ANG
2/9/2024,33400,33866,33332,33550,648031,ANG
2/8/2024,34000,34000,33210,33499,765174,ANG
2/7/2024,33923,34303,33661,34082,779840,ANG
2/6/2024,34140,34140,33505,33923,1294907,ANG
2/5/2024,34190,34302,33569,33917,854128,ANG
2/2/2024,34600,35725,33968,34502,1874681,ANG
2/1/2024,33000,34293,33000,34293,1275480,ANG
1/31/2024,33150,33803,33150,33803,922664,ANG
1/30/2024,33150,34128,33150,33999,740065,ANG
1/29/2024,32900,33745,32900,33270,1007412,ANG
1/26/2024,32750,33519,32671,33385,978560,ANG
1/25/2024,32501,33365,32488,32952,1725331,ANG
1/24/2024,31948,34103,31665,33200,2925194,ANG
1/23/2024,31100,31939,30862,31855,1135629,ANG
1/22/2024,30607,30957,30214,30541,795596,ANG
1/19/2024,30960,31475,30517,30954,946753,ANG
1/18/2024,30975,31126,30642,30725,978271,ANG
1/17/2024,31495,31845,30511,30511,1479331,ANG
1/16/2024,32500,32613,31725,31936,684445,ANG
1/15/2024,32950,33177,32238,32686,829995,ANG
1/12/2024,31838,33290,31720,32752,1365754,ANG
1/11/2024,31900,32719,31687,31742,1282324,ANG
1/10/2024,31965,32493,31568,31690,749471,ANG
1/9/2024,32450,32780,31965,31965,1002244,ANG
1/8/2024,32755,33099,32014,32552,776557,ANG
1/5/2024,33485,33485,32205,32755,888741,ANG
1/4/2024,33839,33940,32739,33025,789556,ANG
1/3/2024,34100,34100,33002,33560,1024049,ANG
1/2/2024,34561,35053,34518,34631,706587,ANG
12/29/2023,35290,35341,34900,35341,631290,ANG
12/28/2023,36313,36487,35356,35520,964300,ANG
12/27/2023,35155,36452,34601,36189,1196630,ANG
12/22/2023,34700,35470,34700,35034,273389,ANG
12/21/2023,33825,35280,33523,35012,2105190,ANG
12/20/2023,34545,35360,34141,34249,2078318,ANG
12/19/2023,32802,34498,32336,34498,1211642,ANG
12/18/2023,32655,33454,31644,32904,2786721,ANG
12/14/2023,32800,34923,32710,33799,15579370,ANG
12/13/2023,31020,31662,30501,31011,2212272,ANG
