Date, Open, High, Low, Close, Volume,Name
8/22/2023,325800,325973,317605,319000,439819,NPN
8/21/2023,320757,326518,319699,324127,529793,NPN
8/18/2023,325801,329298,322114,322114,828404,NPN
8/17/2023,333400,336384,326869,329116,705517,NPN
8/16/2023,335500,342506,322500,326513,1110296,NPN
8/15/2023,336000,337742,333007,336392,392955,NPN
8/14/2023,332735,337000,329635,332582,425952,NPN
8/11/2023,344600,344696,335635,335635,386506,NPN
8/10/2023,342000,350210,340002,348141,503023,NPN
8/8/2023,338000,340659,334835,337254,440407,NPN
8/7/2023,343552,345614,341055,341687,307856,NPN
8/4/2023,348914,348985,342797,345500,281953,NPN
8/3/2023,346335,350000,342133,349000,485190,NPN
8/2/2023,346500,350731,341494,341494,716619,NPN
8/1/2023,349011,356784,346000,354795,727757,NPN
7/31/2023,346100,354978,345138,351411,615873,NPN
7/28/2023,335500,347094,334088,346091,546040,NPN
7/27/2023,330550,335740,329747,332543,461135,NPN
7/26/2023,328151,330710,324085,329995,442359,NPN
7/25/2023,333400,334899,331148,331774,530315,NPN
7/24/2023,320000,327220,320000,324652,314787,NPN
7/21/2023,327500,329187,323547,324045,336960,NPN
7/20/2023,336345,336431,325196,326578,662978,NPN
7/19/2023,332558,337965,328036,337428,388886,NPN
7/18/2023,331576,334348,329152,333278,552584,NPN
7/17/2023,341653,344034,337775,342266,450358,NPN
7/14/2023,335500,344949,334573,341963,373819,NPN
7/13/2023,336889,340607,334813,338732,543511,NPN
7/12/2023,323500,334995,321763,334396,620221,NPN
7/11/2023,325999,327349,320728,322037,426337,NPN
7/10/2023,321499,322788,317056,321984,262192,NPN
7/7/2023,320900,323699,316949,320947,488972,NPN
7/6/2023,323996,324991,316863,317938,415140,NPN
7/5/2023,330333,331500,326317,330321,380543,NPN
7/4/2023,336490,337400,328348,332927,311560,NPN
7/3/2023,343111,343656,331562,332998,508126,NPN
6/30/2023,328000,342906,328000,339900,736951,NPN
6/29/2023,338800,339200,328862,331528,680474,NPN
6/28/2023,324100,342364,323165,338530,971669,NPN
6/27/2023,322280,331500,319022,326128,1571259,NPN
6/26/2023,298700,303042,295750,299844,706072,NPN
6/23/2023,305801,311321,297831,299419,679963,NPN
6/22/2023,305125,309488,303502,307200,252429,NPN
6/21/2023,308500,311410,306309,306652,609384,NPN
6/20/2023,320600,322500,312000,314627,773853,NPN
6/19/2023,316000,327999,315773,326006,556260,NPN
6/15/2023,315000,323861,313305,322542,2230679,NPN
6/14/2023,312000,317546,308079,311500,512362,NPN
6/13/2023,315200,319869,312003,316750,403868,NPN
6/12/2023,313761,316032,310042,312291,382962,NPN
6/9/2023,313150,317000,308551,310970,350651,NPN
6/8/2023,312415,313997,308169,311242,387981,NPN
6/7/2023,315111,318795,311409,311793,377109,NPN
6/6/2023,313000,314414,308098,314414,656609,NPN
6/5/2023,318555,321500,314524,316023,360982,NPN
6/2/2023,317983,323577,316620,319657,900415,NPN
6/1/2023,303600,309360,302906,307374,838737,NPN
5/31/2023,300000,302531,295855,297684,4125886,NPN
5/30/2023,311600,313800,305679,305679,652067,NPN
5/29/2023,310000,313195,307515,309960,355051,NPN
5/26/2023,310112,315499,306583,315000,564326,NPN
5/25/2023,308603,314878,308600,312439,746011,NPN
5/24/2023,321010,323969,314766,314884,478583,NPN
5/23/2023,330001,331915,322305,322515,486622,NPN
5/22/2023,340001,342310,330871,334000,417955,NPN
5/19/2023,333560,336540,331100,334439,356998,NPN
5/18/2023,339499,345400,334848,336437,613302,NPN
5/17/2023,335000,345784,330010,345485,1058504,NPN
5/16/2023,329774,334143,326000,331082,526314,NPN
5/15/2023,323600,332861,321039,327000,924066,NPN
5/12/2023,322500,326500,315468,316585,949308,NPN
5/11/2023,307201,323740,307201,322560,708800,NPN
5/10/2023,310960,315992,306595,314454,482967,NPN
5/9/2023,309340,314410,304000,304151,469090,NPN
5/8/2023,320000,322017,312341,316139,257745,NPN
5/5/2023,312700,321484,312700,320650,507732,NPN
5/4/2023,310921,314727,308373,311748,371307,NPN
5/3/2023,316483,319500,312516,314822,527693,NPN
5/2/2023,329949,329949,316741,317800,463105,NPN
4/28/2023,325033,329985,319270,326120,652848,NPN
4/26/2023,322223,326992,320000,323370,426835,NPN
4/25/2023,314183,320000,313287,316986,368563,NPN
4/24/2023,319996,321987,317487,318073,369047,NPN
4/21/2023,324301,327821,319206,324823,368481,NPN
4/20/2023,337824,337824,328746,329889,409315,NPN
4/19/2023,334026,334713,328124,334153,586841,NPN
4/18/2023,330604,346352,330604,337400,931840,NPN
4/17/2023,325400,339118,324992,336024,864864,NPN
4/14/2023,318497,326000,315261,321975,883030,NPN
4/13/2023,306200,319594,306200,315925,821065,NPN
4/12/2023,310001,316218,305010,305680,665411,NPN
4/11/2023,321108,328500,316557,316900,746535,NPN
4/6/2023,322173,329700,318699,325132,610332,NPN
4/5/2023,331999,331999,320500,322173,391950,NPN
4/4/2023,330055,333581,326212,331589,447801,NPN
4/3/2023,329777,332942,326186,328335,665789,NPN
